welcomeKey_resp.keys,welcomeKey_resp.rt,X Scale,Y Scale,rt_resp_4.keys,rt_resp_4.corr,rt_resp_4.rt,speedtest_2.thisRepN,speedtest_2.thisTrialN,speedtest_2.thisN,speedtest_2.thisIndex,speedtest_2.ran,numberSc,posX,positionLayout,participant,date,expName,psychopyVersion,OS,frameRate,ct_instrresp.keys,ct_instrresp.rt,key_resp_2.keys,key_resp_2.rt,ct_keyResp.keys,ct_keyResp.corr,ct_keyResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,TS_Loop.thisRepN,TS_Loop.thisTrialN,TS_Loop.thisN,TS_Loop.thisIndex,TS_Loop.ran,Condition,ActionInst,instrImage,mltptaskInst_resp.keys,mltptaskInst_resp.rt,continue_resp_2.keys,continue_resp_2.rt,multp_Answer,multi_RT,multiplyCorr,LoopingMultiply.thisRepN,LoopingMultiply.thisTrialN,LoopingMultiply.thisN,LoopingMultiply.thisIndex,LoopingMultiply.ran,factor1,multiplySign,factor2,multliplyProblem,physicalSize,orderOperand,sizeF1,sizeF2,mult_answer,trials_stroop.thisRepN,trials_stroop.thisTrialN,trials_stroop.thisN,trials_stroop.thisIndex,trials_stroop.ran,multiplicationFile,esckey_resp_2.keys,esckey_resp_2.rt
y,7.8543,59.9,46.3,right,1,0.6936,0,0,0,13,1,7,200,right,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3958,0,1,1,2,1,3,-200,left,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.9468,0,2,2,1,1,2,-200,left,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4684,0,3,3,8,1,1,200,right,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4181,0,4,4,4,1,6,-200,left,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3819,0,5,5,11,1,4,200,right,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3632,0,6,6,0,1,1,-200,left,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3397,0,7,7,10,1,3,200,right,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2884,0,8,8,3,1,4,-200,left,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3299,0,9,9,12,1,6,200,right,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.5293,0,10,10,9,1,2,200,right,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3993,0,11,11,5,1,7,-200,left,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3563,0,12,12,6,1,8,-200,left,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3609,0,13,13,14,1,8,200,right,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3808,0,14,14,15,1,9,200,right,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4951,0,15,15,7,1,9,-200,left,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3397,1,0,16,0,1,1,-200,left,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3698,1,1,17,1,1,2,-200,left,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3379,1,2,18,15,1,9,200,right,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3372,1,3,19,10,1,3,200,right,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3149,1,4,20,9,1,2,200,right,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3301,1,5,21,4,1,6,-200,left,681,2022-02-06_11h26.58.537,multiplicationStroop,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
