welcomeKey_resp.keys,welcomeKey_resp.rt,X Scale,Y Scale,rt_resp_4.keys,rt_resp_4.corr,rt_resp_4.rt,speedtest_2.thisRepN,speedtest_2.thisTrialN,speedtest_2.thisN,speedtest_2.thisIndex,speedtest_2.ran,numberSc,posX,positionLayout,participant,date,expName,psychopyVersion,OS,frameRate,ct_instrresp.keys,ct_instrresp.rt,key_resp_2.keys,key_resp_2.rt,ct_keyResp.keys,ct_keyResp.corr,ct_keyResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,TS_Loop.thisRepN,TS_Loop.thisTrialN,TS_Loop.thisN,TS_Loop.thisIndex,TS_Loop.ran,Condition,ActionInst,instrImage,mltptaskInst_resp.keys,mltptaskInst_resp.rt,continue_resp_2.keys,continue_resp_2.rt,multp_Answer,multi_RT,multiplyCorr,LoopingMultiply.thisRepN,LoopingMultiply.thisTrialN,LoopingMultiply.thisN,LoopingMultiply.thisIndex,LoopingMultiply.ran,factor1,multiplySign,factor2,multliplyProblem,physicalSize,orderOperand,sizeF1,sizeF2,mult_answer,trials_stroop.thisRepN,trials_stroop.thisTrialN,trials_stroop.thisN,trials_stroop.thisIndex,trials_stroop.ran,multiplicationFile,esckey_resp_2.keys,esckey_resp_2.rt
y,10.0255,60,50.5,right,1,0.9716,0,0,0,11,1,4,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4058,0,1,1,4,1,6,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3928,0,2,2,1,1,2,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.352,0,3,3,12,1,6,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3819,0,4,4,14,1,8,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2856,0,5,5,9,1,2,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2631,0,6,6,13,1,7,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,0,0.0947,0,7,7,0,1,1,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.824,0,8,8,8,1,1,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4182,0,9,9,15,1,9,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4101,0,10,10,2,1,3,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4492,0,11,11,7,1,9,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3608,0,12,12,6,1,8,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3699,0,13,13,3,1,4,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3256,0,14,14,10,1,3,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2958,0,15,15,5,1,7,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3495,1,0,16,9,1,2,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2637,1,1,17,7,1,9,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4727,1,2,18,1,1,2,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3307,1,3,19,3,1,4,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3916,1,4,20,15,1,9,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4248,1,5,21,8,1,1,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3446,1,6,22,6,1,8,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2828,1,7,23,10,1,3,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3819,1,8,24,11,1,4,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3563,1,9,25,12,1,6,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3859,1,10,26,4,1,6,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.432,1,11,27,0,1,1,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3813,1,12,28,2,1,3,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4032,1,13,29,5,1,7,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4348,1,14,30,13,1,7,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.301,1,15,31,14,1,8,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3629,2,0,32,8,1,1,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4154,2,1,33,5,1,7,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4488,2,2,34,15,1,9,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.434,2,3,35,10,1,3,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3419,2,4,36,14,1,8,200,right,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4714,2,5,37,3,1,4,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4192,2,6,38,2,1,3,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3491,2,7,39,6,1,8,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3785,2,8,40,1,1,2,-200,left,811,2022-01-15_15h38.09.410,multiplicationStroop,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
