welcomeKey_resp.keys,welcomeKey_resp.rt,X Scale,Y Scale,rt_resp_4.keys,rt_resp_4.corr,rt_resp_4.rt,speedtest_2.thisRepN,speedtest_2.thisTrialN,speedtest_2.thisN,speedtest_2.thisIndex,speedtest_2.ran,numberSc,posX,positionLayout,participant,date,expName,psychopyVersion,OS,frameRate,ct_instrresp.keys,ct_instrresp.rt,key_resp_2.keys,key_resp_2.rt,ct_keyResp.keys,ct_keyResp.corr,ct_keyResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,TS_Loop.thisRepN,TS_Loop.thisTrialN,TS_Loop.thisN,TS_Loop.thisIndex,TS_Loop.ran,Condition,ActionInst,instrImage,mltptaskInst_resp.keys,mltptaskInst_resp.rt,continue_resp_2.keys,continue_resp_2.rt,multp_Answer,multi_RT,multiplyCorr,LoopingMultiply.thisRepN,LoopingMultiply.thisTrialN,LoopingMultiply.thisN,LoopingMultiply.thisIndex,LoopingMultiply.ran,factor1,multiplySign,factor2,multliplyProblem,physicalSize,orderOperand,sizeF1,sizeF2,mult_answer,trials_stroop.thisRepN,trials_stroop.thisTrialN,trials_stroop.thisN,trials_stroop.thisIndex,trials_stroop.ran,multiplicationFile,esckey_resp_2.keys,esckey_resp_2.rt
y,7.1359,60,40,left,1,2.5225,0,0,0,4,1,6,-200,left,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4005,0,1,1,15,1,9,200,right,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3996,0,2,2,10,1,3,200,right,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3334,0,3,3,5,1,7,-200,left,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3234,0,4,4,13,1,7,200,right,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3219,0,5,5,7,1,9,-200,left,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3674,0,6,6,2,1,3,-200,left,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3591,0,7,7,1,1,2,-200,left,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3547,0,8,8,14,1,8,200,right,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3896,0,9,9,11,1,4,200,right,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3524,0,10,10,9,1,2,200,right,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.321,0,11,11,12,1,6,200,right,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3363,0,12,12,6,1,8,-200,left,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3866,0,13,13,3,1,4,-200,left,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3374,0,14,14,8,1,1,200,right,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3101,0,15,15,0,1,1,-200,left,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4262,1,0,16,14,1,8,200,right,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3238,1,1,17,2,1,3,-200,left,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3661,1,2,18,0,1,1,-200,left,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3516,1,3,19,1,1,2,-200,left,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3348,1,4,20,11,1,4,200,right,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.5269,1,5,21,15,1,9,200,right,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3844,1,6,22,13,1,7,200,right,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3183,1,7,23,10,1,3,200,right,830,2022-01-13_16h26.58.341,multiplicationStroop,2021.2.3,Win32,60.13229104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
