welcomeKey_resp.keys,welcomeKey_resp.rt,X Scale,Y Scale,rt_resp_4.keys,rt_resp_4.corr,rt_resp_4.rt,speedtest_2.thisRepN,speedtest_2.thisTrialN,speedtest_2.thisN,speedtest_2.thisIndex,speedtest_2.ran,numberSc,posX,positionLayout,participant,date,expName,psychopyVersion,OS,frameRate,ct_instrresp.keys,ct_instrresp.rt,key_resp_2.keys,key_resp_2.rt,ct_keyResp.keys,ct_keyResp.corr,ct_keyResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,TS_Loop.thisRepN,TS_Loop.thisTrialN,TS_Loop.thisN,TS_Loop.thisIndex,TS_Loop.ran,Condition,ActionInst,instrImage,mltptaskInst_resp.keys,mltptaskInst_resp.rt,continue_resp_2.keys,continue_resp_2.rt,multp_Answer,multi_RT,multiplyCorr,LoopingMultiply.thisRepN,LoopingMultiply.thisTrialN,LoopingMultiply.thisN,LoopingMultiply.thisIndex,LoopingMultiply.ran,factor1,multiplySign,factor2,multliplyProblem,physicalSize,orderOperand,sizeF1,sizeF2,mult_answer,trials_stroop.thisRepN,trials_stroop.thisTrialN,trials_stroop.thisN,trials_stroop.thisIndex,trials_stroop.ran,multiplicationFile,esckey_resp_2.keys,esckey_resp_2.rt
y,16.9283,60,40,right,1,1.2235,0,0,0,15,1,9,200,right,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,0,1.6158,0,1,1,10,1,3,200,right,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,3.0537,0,2,2,12,1,6,200,right,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.5422,0,3,3,11,1,4,200,right,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.6123,0,4,4,7,1,9,-200,left,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4135,0,5,5,2,1,3,-200,left,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.5624,0,6,6,0,1,1,-200,left,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4074,0,7,7,6,1,8,-200,left,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4569,0,8,8,13,1,7,200,right,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4002,0,9,9,3,1,4,-200,left,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4518,0,10,10,14,1,8,200,right,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3512,0,11,11,1,1,2,-200,left,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2914,0,12,12,9,1,2,200,right,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.5399,0,13,13,8,1,1,200,right,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4669,0,14,14,5,1,7,-200,left,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.388,0,15,15,4,1,6,-200,left,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4058,1,0,16,12,1,6,200,right,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.7963,1,1,17,1,1,2,-200,left,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3982,1,2,18,9,1,2,200,right,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3489,1,3,19,11,1,4,200,right,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3695,1,4,20,3,1,4,-200,left,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3598,1,5,21,4,1,6,-200,left,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3633,1,6,22,0,1,1,-200,left,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3995,1,7,23,10,1,3,200,right,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.6718,1,8,24,6,1,8,-200,left,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3363,1,9,25,13,1,7,200,right,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3219,1,10,26,7,1,9,-200,left,789,2022-01-18_12h58.35.291,multiplicationStroop,2021.2.3,Win32,59.03187721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
