welcomeKey_resp.keys,welcomeKey_resp.rt,X Scale,Y Scale,rt_resp_4.keys,rt_resp_4.corr,rt_resp_4.rt,speedtest_2.thisRepN,speedtest_2.thisTrialN,speedtest_2.thisN,speedtest_2.thisIndex,speedtest_2.ran,numberSc,posX,positionLayout,participant,date,expName,psychopyVersion,OS,frameRate,ct_instrresp.keys,ct_instrresp.rt,key_resp_2.keys,key_resp_2.rt,ct_keyResp.keys,ct_keyResp.corr,ct_keyResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,TS_Loop.thisRepN,TS_Loop.thisTrialN,TS_Loop.thisN,TS_Loop.thisIndex,TS_Loop.ran,Condition,ActionInst,instrImage,mltptaskInst_resp.keys,mltptaskInst_resp.rt,continue_resp_2.keys,continue_resp_2.rt,multp_Answer,multi_RT,multiplyCorr,LoopingMultiply.thisRepN,LoopingMultiply.thisTrialN,LoopingMultiply.thisN,LoopingMultiply.thisIndex,LoopingMultiply.ran,factor1,multiplySign,factor2,multliplyProblem,physicalSize,orderOperand,sizeF1,sizeF2,mult_answer,trials_stroop.thisRepN,trials_stroop.thisTrialN,trials_stroop.thisN,trials_stroop.thisIndex,trials_stroop.ran,multiplicationFile,esckey_resp_2.keys,esckey_resp_2.rt
y,49.8485,45.1,45,right,1,1.3781,0,0,0,8,1,1,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.5187,0,1,1,14,1,8,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3431,0,2,2,6,1,8,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3235,0,3,3,9,1,2,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3346,0,4,4,0,1,1,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3005,0,5,5,10,1,3,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4012,0,6,6,12,1,6,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2961,0,7,7,5,1,7,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2676,0,8,8,15,1,9,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2841,0,9,9,7,1,9,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4338,0,10,10,3,1,4,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3342,0,11,11,4,1,6,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.5176,0,12,12,13,1,7,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3958,0,13,13,11,1,4,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.324,0,14,14,2,1,3,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3686,0,15,15,1,1,2,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3339,1,0,16,13,1,7,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4862,1,1,17,0,1,1,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3675,1,2,18,8,1,1,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.7678,1,3,19,6,1,8,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3452,1,4,20,14,1,8,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4607,1,5,21,11,1,4,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3868,1,6,22,2,1,3,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4073,1,7,23,1,1,2,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3872,1,8,24,4,1,6,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4531,1,9,25,12,1,6,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.378,1,10,26,15,1,9,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3919,1,11,27,7,1,9,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3759,1,12,28,10,1,3,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2695,1,13,29,3,1,4,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3021,1,14,30,9,1,2,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3212,1,15,31,5,1,7,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2814,2,0,32,14,1,8,200,right,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3155,2,1,33,4,1,6,-200,left,812,2022-01-15_10h31.50.000,multiplicationStroop,2021.2.3,Win32,60.20107158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
