welcomeKey_resp.keys,welcomeKey_resp.rt,X Scale,Y Scale,rt_resp_4.keys,rt_resp_4.corr,rt_resp_4.rt,speedtest_2.thisRepN,speedtest_2.thisTrialN,speedtest_2.thisN,speedtest_2.thisIndex,speedtest_2.ran,numberSc,posX,positionLayout,participant,date,expName,psychopyVersion,OS,frameRate,ct_instrresp.keys,ct_instrresp.rt,key_resp_2.keys,key_resp_2.rt,ct_keyResp.keys,ct_keyResp.corr,ct_keyResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,TS_Loop.thisRepN,TS_Loop.thisTrialN,TS_Loop.thisN,TS_Loop.thisIndex,TS_Loop.ran,Condition,ActionInst,instrImage,mltptaskInst_resp.keys,mltptaskInst_resp.rt,continue_resp_2.keys,continue_resp_2.rt,multp_Answer,multi_RT,multiplyCorr,LoopingMultiply.thisRepN,LoopingMultiply.thisTrialN,LoopingMultiply.thisN,LoopingMultiply.thisIndex,LoopingMultiply.ran,factor1,multiplySign,factor2,multliplyProblem,physicalSize,orderOperand,sizeF1,sizeF2,mult_answer,trials_stroop.thisRepN,trials_stroop.thisTrialN,trials_stroop.thisN,trials_stroop.thisIndex,trials_stroop.ran,multiplicationFile,esckey_resp_2.keys,esckey_resp_2.rt
y,6.8853,50,49.9,right,1,0.7813,0,0,0,9,1,2,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3113,0,1,1,14,1,8,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2946,0,2,2,2,1,3,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2444,0,3,3,1,1,2,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2213,0,4,4,3,1,4,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2668,0,5,5,5,1,7,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,0,0.1947,0,6,6,11,1,4,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4543,0,7,7,8,1,1,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3489,0,8,8,6,1,8,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2592,0,9,9,10,1,3,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2708,0,10,10,13,1,7,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.284,0,11,11,7,1,9,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.302,0,12,12,4,1,6,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2558,0,13,13,12,1,6,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2233,0,14,14,0,1,1,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2341,0,15,15,15,1,9,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3103,1,0,16,15,1,9,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,0,0.2347,1,1,17,6,1,8,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.337,1,2,18,13,1,7,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2678,1,3,19,7,1,9,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2359,1,4,20,8,1,1,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3338,1,5,21,10,1,3,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2943,1,6,22,4,1,6,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2412,1,7,23,11,1,4,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.294,1,8,24,14,1,8,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2773,1,9,25,12,1,6,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.278,1,10,26,5,1,7,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3115,1,11,27,0,1,1,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.268,1,12,28,1,1,2,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2742,1,13,29,2,1,3,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2249,1,14,30,9,1,2,200,right,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2174,1,15,31,3,1,4,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.5848,2,0,32,7,1,9,-200,left,697,2022-02-05_14h46.31.930,multiplicationStroop,2021.2.3,Win32,60.84945844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
