welcomeKey_resp.keys,welcomeKey_resp.rt,X Scale,Y Scale,rt_resp_4.keys,rt_resp_4.corr,rt_resp_4.rt,speedtest_2.thisRepN,speedtest_2.thisTrialN,speedtest_2.thisN,speedtest_2.thisIndex,speedtest_2.ran,numberSc,posX,positionLayout,participant,date,expName,psychopyVersion,OS,frameRate,ct_instrresp.keys,ct_instrresp.rt,key_resp_2.keys,key_resp_2.rt,ct_keyResp.keys,ct_keyResp.corr,ct_keyResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,TS_Loop.thisRepN,TS_Loop.thisTrialN,TS_Loop.thisN,TS_Loop.thisIndex,TS_Loop.ran,Condition,ActionInst,instrImage,mltptaskInst_resp.keys,mltptaskInst_resp.rt,continue_resp_2.keys,continue_resp_2.rt,multp_Answer,multi_RT,multiplyCorr,LoopingMultiply.thisRepN,LoopingMultiply.thisTrialN,LoopingMultiply.thisN,LoopingMultiply.thisIndex,LoopingMultiply.ran,factor1,multiplySign,factor2,multliplyProblem,physicalSize,orderOperand,sizeF1,sizeF2,mult_answer,trials_stroop.thisRepN,trials_stroop.thisTrialN,trials_stroop.thisN,trials_stroop.thisIndex,trials_stroop.ran,multiplicationFile,esckey_resp_2.keys,esckey_resp_2.rt
y,41.2175,50.5,50.2,left,1,0.7713,0,0,0,2,1,3,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.5542,0,1,1,8,1,1,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4678,0,2,2,7,1,9,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3439,0,3,3,15,1,9,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3072,0,4,4,4,1,6,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4793,0,5,5,1,1,2,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.312,0,6,6,9,1,2,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2719,0,7,7,5,1,7,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,0,0.3743,0,8,8,3,1,4,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4396,0,9,9,12,1,6,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.452,0,10,10,13,1,7,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3154,0,11,11,6,1,8,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3005,0,12,12,14,1,8,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.613,0,13,13,11,1,4,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3571,0,14,14,0,1,1,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3353,0,15,15,10,1,3,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2519,1,0,16,0,1,1,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4154,1,1,17,1,1,2,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.354,1,2,18,3,1,4,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3414,1,3,19,6,1,8,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2904,1,4,20,9,1,2,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2469,1,5,21,4,1,6,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2613,1,6,22,12,1,6,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.5809,1,7,23,10,1,3,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2972,1,8,24,7,1,9,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3332,1,9,25,15,1,9,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4745,1,10,26,14,1,8,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4409,1,11,27,11,1,4,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4425,1,12,28,13,1,7,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3622,1,13,29,8,1,1,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.6812,1,14,30,2,1,3,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4614,1,15,31,5,1,7,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4289,2,0,32,12,1,6,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.5857,2,1,33,2,1,3,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4199,2,2,34,10,1,3,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3362,2,3,35,3,1,4,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.357,2,4,36,0,1,1,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3143,2,5,37,4,1,6,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4231,2,6,38,13,1,7,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3487,2,7,39,5,1,7,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4415,2,8,40,14,1,8,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3827,2,9,41,11,1,4,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.5109,2,10,42,6,1,8,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2983,2,11,43,7,1,9,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3189,2,12,44,1,1,2,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4064,2,13,45,9,1,2,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2906,2,14,46,15,1,9,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3365,2,15,47,8,1,1,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3746,3,0,48,0,1,1,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3589,3,1,49,9,1,2,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4514,3,2,50,14,1,8,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3412,3,3,51,10,1,3,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.321,3,4,52,1,1,2,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3715,3,5,53,3,1,4,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3196,3,6,54,5,1,7,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2818,3,7,55,15,1,9,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3049,3,8,56,7,1,9,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3864,3,9,57,4,1,6,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3421,3,10,58,11,1,4,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4097,3,11,59,13,1,7,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2888,3,12,60,8,1,1,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4247,3,13,61,2,1,3,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3302,3,14,62,6,1,8,-200,left,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4401,3,15,63,12,1,6,200,right,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,space,286.3756,space,32.2261,left,1,2.3332,0,0,0,51,1,8,8,8 | 8,0,1.9756,1.4111,neutral,left,,,,,,stimulusFile/physical.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,right,1,0.3895,0,1,1,16,1,1,6,1 | 6,5,1.4111,1.9756,congruent,right,,,,,,stimulusFile/physical.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,right,0,0.7079,0,2,2,69,1,7,7,7 | 7,0,1.4111,1.9756,neutral,left,,,,,,stimulusFile/physical.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,left,1,0.4999,0,3,3,40,1,1,6,1 | 6,5,1.9756,1.4111,incongruent,left,,,,,,stimulusFile/physical.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,left,0,0.4781,0,4,4,64,1,1,1,1 | 1,0,1.9756,1.4111,neutral,right,,,,,,stimulusFile/physical.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,right,1,0.5962,0,5,5,62,1,8,8,8 | 8,0,1.4111,1.9756,neutral,right,,,,,,stimulusFile/physical.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,left,1,0.5835,0,6,6,26,1,6,7,6 | 7,1,1.9756,1.4111,incongruent,left,,,,,,stimulusFile/physical.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,left,1,0.5256,0,7,7,22,1,8,3,8 | 3,5,1.9756,1.4111,congruent,left,,,,,,stimulusFile/physical.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,758,2022-01-20_15h15.20.607,multiplicationStroop,2021.2.3,Win32,59.95922773,,,,,right,1,0.6057,0,8,8,8,1,1,3,1 | 3,2,1.4111,1.9756,congruent,right,,,,,,stimulusFile/physical.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
