welcomeKey_resp.keys,welcomeKey_resp.rt,X Scale,Y Scale,rt_resp_4.keys,rt_resp_4.corr,rt_resp_4.rt,speedtest_2.thisRepN,speedtest_2.thisTrialN,speedtest_2.thisN,speedtest_2.thisIndex,speedtest_2.ran,numberSc,posX,positionLayout,participant,date,expName,psychopyVersion,OS,frameRate,ct_instrresp.keys,ct_instrresp.rt,key_resp_2.keys,key_resp_2.rt,ct_keyResp.keys,ct_keyResp.corr,ct_keyResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,TS_Loop.thisRepN,TS_Loop.thisTrialN,TS_Loop.thisN,TS_Loop.thisIndex,TS_Loop.ran,Condition,ActionInst,instrImage,mltptaskInst_resp.keys,mltptaskInst_resp.rt,continue_resp_2.keys,continue_resp_2.rt,multp_Answer,multi_RT,multiplyCorr,LoopingMultiply.thisRepN,LoopingMultiply.thisTrialN,LoopingMultiply.thisN,LoopingMultiply.thisIndex,LoopingMultiply.ran,factor1,multiplySign,factor2,multliplyProblem,physicalSize,orderOperand,sizeF1,sizeF2,mult_answer,trials_stroop.thisRepN,trials_stroop.thisTrialN,trials_stroop.thisN,trials_stroop.thisIndex,trials_stroop.ran,multiplicationFile,esckey_resp_2.keys,esckey_resp_2.rt
y,60.3677,44.4,44.8,left,1,0.4714,0,0,0,4,1,6,-200,left,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2832,0,1,1,10,1,3,200,right,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2997,0,2,2,5,1,7,-200,left,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2509,0,3,3,8,1,1,200,right,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3234,0,4,4,2,1,3,-200,left,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3534,0,5,5,7,1,9,-200,left,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.29,0,6,6,9,1,2,200,right,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3558,0,7,7,11,1,4,200,right,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.263,0,8,8,1,1,2,-200,left,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3682,0,9,9,0,1,1,-200,left,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3029,0,10,10,3,1,4,-200,left,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3304,0,11,11,14,1,8,200,right,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3281,0,12,12,15,1,9,200,right,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2829,0,13,13,6,1,8,-200,left,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2972,0,14,14,13,1,7,200,right,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3332,0,15,15,12,1,6,200,right,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.2541,1,0,16,3,1,4,-200,left,704,2022-02-07_22h14.00.922,multiplicationStroop,2021.2.3,Win32,59.85515054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
