welcomeKey_resp.keys,welcomeKey_resp.rt,X Scale,Y Scale,rt_resp_4.keys,rt_resp_4.corr,rt_resp_4.rt,speedtest_2.thisRepN,speedtest_2.thisTrialN,speedtest_2.thisN,speedtest_2.thisIndex,speedtest_2.ran,numberSc,posX,positionLayout,participant,date,expName,psychopyVersion,OS,frameRate,ct_instrresp.keys,ct_instrresp.rt,key_resp_2.keys,key_resp_2.rt,ct_keyResp.keys,ct_keyResp.corr,ct_keyResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,TS_Loop.thisRepN,TS_Loop.thisTrialN,TS_Loop.thisN,TS_Loop.thisIndex,TS_Loop.ran,Condition,ActionInst,instrImage,mltptaskInst_resp.keys,mltptaskInst_resp.rt,continue_resp_2.keys,continue_resp_2.rt,multp_Answer,multi_RT,multiplyCorr,LoopingMultiply.thisRepN,LoopingMultiply.thisTrialN,LoopingMultiply.thisN,LoopingMultiply.thisIndex,LoopingMultiply.ran,factor1,multiplySign,factor2,multliplyProblem,physicalSize,orderOperand,sizeF1,sizeF2,mult_answer,trials_stroop.thisRepN,trials_stroop.thisTrialN,trials_stroop.thisN,trials_stroop.thisIndex,trials_stroop.ran,multiplicationFile,esckey_resp_2.keys,esckey_resp_2.rt
y,12.207,43.7,39.9,left,1,0.8816,0,0,0,4,1,6,-200,left,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.5379,0,1,1,1,1,2,-200,left,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4257,0,2,2,13,1,7,200,right,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4683,0,3,3,10,1,3,200,right,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3901,0,4,4,5,1,7,-200,left,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3349,0,5,5,14,1,8,200,right,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.403,0,6,6,9,1,2,200,right,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4018,0,7,7,11,1,4,200,right,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4514,0,8,8,7,1,9,-200,left,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4189,0,9,9,3,1,4,-200,left,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3874,0,10,10,0,1,1,-200,left,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2948,0,11,11,12,1,6,200,right,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3849,0,12,12,2,1,3,-200,left,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4355,0,13,13,6,1,8,-200,left,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4116,0,14,14,8,1,1,200,right,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4059,0,15,15,15,1,9,200,right,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3684,1,0,16,13,1,7,200,right,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3743,1,1,17,14,1,8,200,right,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3518,1,2,18,0,1,1,-200,left,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.4395,1,3,19,4,1,6,-200,left,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4378,1,4,20,9,1,2,200,right,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3385,1,5,21,15,1,9,200,right,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3224,1,6,22,11,1,4,200,right,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3838,1,7,23,5,1,7,-200,left,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.2933,1,8,24,12,1,6,200,right,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.3349,1,9,25,10,1,3,200,right,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.3592,1,10,26,6,1,8,-200,left,825,2022-01-13_15h34.03.937,multiplicationStroop,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
