welcomeKey_resp.keys,welcomeKey_resp.rt,X Scale,Y Scale,rt_resp_4.keys,rt_resp_4.corr,rt_resp_4.rt,speedtest_2.thisRepN,speedtest_2.thisTrialN,speedtest_2.thisN,speedtest_2.thisIndex,speedtest_2.ran,numberSc,posX,positionLayout,participant,date,expName,psychopyVersion,OS,frameRate,ct_instrresp.keys,ct_instrresp.rt,key_resp_2.keys,key_resp_2.rt,ct_keyResp.keys,ct_keyResp.corr,ct_keyResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,leftNo,rightNo,displayProblem,numDistance,leftNo_size,rightNo_size,Dims,keyAnswer,TS_Loop.thisRepN,TS_Loop.thisTrialN,TS_Loop.thisN,TS_Loop.thisIndex,TS_Loop.ran,Condition,ActionInst,instrImage,mltptaskInst_resp.keys,mltptaskInst_resp.rt,continue_resp_2.keys,continue_resp_2.rt,multp_Answer,multi_RT,multiplyCorr,LoopingMultiply.thisRepN,LoopingMultiply.thisTrialN,LoopingMultiply.thisN,LoopingMultiply.thisIndex,LoopingMultiply.ran,factor1,multiplySign,factor2,multliplyProblem,physicalSize,orderOperand,sizeF1,sizeF2,mult_answer,trials_stroop.thisRepN,trials_stroop.thisTrialN,trials_stroop.thisN,trials_stroop.thisIndex,trials_stroop.ran,multiplicationFile,esckey_resp_2.keys,esckey_resp_2.rt
y,40.705,60,40,right,1,0.949,0,0,0,12,1,6,200,right,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.645,0,1,1,13,1,7,200,right,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.621,0,2,2,10,1,3,200,right,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.66,0,3,3,7,1,9,-200,left,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.439,0,4,4,4,1,6,-200,left,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.385,0,5,5,1,1,2,-200,left,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.406,0,6,6,9,1,2,200,right,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.396,0,7,7,5,1,7,-200,left,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.354,0,8,8,15,1,9,200,right,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.677,0,9,9,8,1,1,200,right,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.414,0,10,10,3,1,4,-200,left,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.31,0,11,11,14,1,8,200,right,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.392,0,12,12,6,1,8,-200,left,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.426,0,13,13,2,1,3,-200,left,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.399,0,14,14,0,1,1,-200,left,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.4,0,15,15,11,1,4,200,right,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.444,1,0,16,15,1,9,200,right,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.349,1,1,17,10,1,3,200,right,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.479,1,2,18,7,1,9,-200,left,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.33,1,3,19,14,1,8,200,right,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.328,1,4,20,3,1,4,-200,left,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.332,1,5,21,13,1,7,200,right,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.325,1,6,22,5,1,7,-200,left,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.467,1,7,23,1,1,2,-200,left,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.363,1,8,24,6,1,8,-200,left,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.316,1,9,25,4,1,6,-200,left,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,left,1,0.363,1,10,26,0,1,1,-200,left,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.315,1,11,27,11,1,4,200,right,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,right,1,0.328,1,12,28,9,1,2,200,right,755,2022-02-02_11h48.40.185,multiplicationStroop,2021.2.3,Linux armv8l,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
