windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1280,567]",space,12.892,space,3.774,72,2.606,1,0,0,0,29,1,72,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,35,1.563,1,0,1,1,18,1,35,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.464,1,0,2,2,22,1,45,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.431,1,0,3,3,25,1,54,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,18,1.464,1,0,4,4,9,1,18,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.464,1,0,5,5,7,1,15,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,27,1.497,1,0,6,6,14,1,27,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.497,1,0,7,7,17,1,32,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,64,1.598,1,0,8,8,28,1,64,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.581,1,0,9,9,15,1,28,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.498,1,0,10,10,19,1,36,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.264,1,0,11,11,1,1,6,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.415,1,0,12,12,5,1,12,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,30,1.614,1,0,13,13,16,1,30,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,56,1.549,1,0,14,14,26,1,56,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.665,1,0,15,15,2,1,8,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.714,1,0,16,16,8,1,16,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,40,1.899,1,0,17,17,20,1,40,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,81,1.449,1,0,18,18,30,1,81,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.316,1,0,19,19,6,1,14,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.465,1,0,20,20,3,1,9,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.532,1,0,21,21,11,1,21,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,49,2.681,1,0,22,22,24,1,49,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,42,1.916,1,0,23,23,21,1,42,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.814,1,0,24,24,10,1,20,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,48,1.63,1,0,25,25,23,1,48,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.364,1,0,26,26,12,1,24,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.431,1,0,27,27,13,1,25,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.299,1,0,28,28,4,1,10,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,63,2.163,1,0,29,29,27,1,63,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.281,1,0,30,30,0,1,4,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,0,0,0,0,1,typing.xlsx,1,,,,,,,,,,,,,,
,,,,,81,2.296,1,0,0,0,30,1,81,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.298,1,0,1,1,7,1,15,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.481,1,0,2,2,2,1,8,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.233,1,0,3,3,0,1,4,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.548,1,0,4,4,13,1,25,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,48,1.748,1,0,5,5,23,1,48,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.515,1,0,6,6,11,1,21,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,56,1.647,1,0,7,7,26,1,56,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.532,1,0,8,8,3,1,9,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,27,1.449,1,0,9,9,14,1,27,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.582,1,0,10,10,22,1,45,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,42,1.399,1,0,11,11,21,1,42,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,18,1.716,1,0,12,12,9,1,18,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.479,1,0,13,13,19,1,36,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.698,1,0,14,14,10,1,20,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.414,1,0,15,15,6,1,14,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,63,1.713,1,0,16,16,27,1,63,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.381,1,0,17,17,12,1,24,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,35,1.364,1,0,18,18,18,1,35,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.415,1,0,19,19,4,1,10,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,40,1.566,1,0,20,20,20,1,40,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,64,1.847,1,0,21,21,28,1,64,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.432,1,0,22,22,8,1,16,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.165,1,0,23,23,1,1,6,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,30,1.565,1,0,24,24,16,1,30,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.399,1,0,25,25,17,1,32,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.265,1,0,26,26,5,1,12,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.615,1,0,27,27,15,1,28,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.432,1,0,28,28,25,1,54,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,72,1.816,1,0,29,29,29,1,72,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,49,2.233,1,0,30,30,24,1,49,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,0,1,1,1,1,typing.xlsx,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,space,9.354,6,1.793,1,0,0,0,0,1,2 × 3 =,6,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,40,1.846,1,0,1,1,1,1,5 × 8 =,40,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,12,1.663,1,0,2,2,2,1,3 × 4 =,12,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,15,1.463,1,0,3,3,3,1,5 × 3 =,15,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,8,1.564,1,0,4,4,4,1,2 × 4 =,8,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,4,1.647,1,0,5,5,5,1,2 × 2 =,4,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,20,1.664,1,0,6,6,6,1,4 × 5 =,20,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,9,1.831,1,0,7,7,7,1,3 × 3 =,9,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,10,1.416,1,0,8,8,8,1,5 × 2 =,10,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,16,1.831,1,0,9,9,9,1,4 × 4 =,16,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,24,2.166,1,0,10,10,10,1,8 × 3 =,24,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,30,1.632,1,0,11,11,11,1,6 × 5 =,30,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,14,1.531,1,0,12,12,12,1,7 × 2 =,14,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,27,2.099,1,0,13,13,13,1,3 × 9 =,27,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,16,1.581,1,0,14,14,14,1,2 × 8 =,16,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,24,1.532,1,0,15,15,15,1,4 × 6 =,24,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,21,1.733,1,0,16,16,16,1,7 × 3 =,21,,
,,,,,,,,,,,,,,763,2022-01-18_11h43.31.388,timed_fluency,2021.2.3,Win32,60.0240096,,,,,,,,,,27,2.678,1,0,17,17,17,1,9 × 3 =,27,,
