windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1536,754]",space,3.9722,space,1.7503,72,3.6686,1,0,0,0,29,1,72,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.9211,1,0,1,1,15,1,28,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.3158,1,0,2,2,5,1,12,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.9652,1,0,3,3,25,1,54,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,81,1.7161,1,0,4,4,30,1,81,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.8158,1,0,5,5,19,1,36,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.6645,1,0,6,6,8,1,16,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,35,1.4998,1,0,7,7,18,1,35,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.5491,1,0,8,8,12,1,24,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,64,1.8827,1,0,9,9,28,1,64,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,63,3.2821,1,0,10,10,27,1,63,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.4838,1,0,11,11,4,1,10,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.6656,1,0,12,12,2,1,8,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,27,1.8661,1,0,13,13,14,1,27,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.2659,1,0,14,14,3,1,9,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,48,1.9157,1,0,15,15,23,1,48,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.3158,1,0,16,16,11,1,21,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.3325,1,0,17,17,1,1,6,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.3991,1,0,18,18,13,1,25,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.5492,1,0,19,19,10,1,20,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.4989,1,0,20,20,22,1,45,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.4655,1,0,21,21,7,1,15,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.2659,1,0,22,22,0,1,4,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,49,2.6161,1,0,23,23,24,1,49,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,18,1.5326,1,0,24,24,9,1,18,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,56,1.7158,1,0,25,25,26,1,56,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,40,2.2823,1,0,26,26,20,1,40,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.5989,1,0,27,27,17,1,32,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,30,1.799,1,0,28,28,16,1,30,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.2158,1,0,29,29,6,1,14,660,2022-05-30_10h48.37.960,timed_fluency,2021.2.3,Win32,59.36479668,,,,,,,,,,,,,,,,,,,,,
