windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1280,681]",space,26.165,space,22.3679,28,3.7935,1,0,0,0,15,1,28,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,64,1.6659,1,0,1,1,28,1,64,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.3157,1,0,2,2,10,1,20,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.2492,1,0,3,3,4,1,10,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.2325,1,0,4,4,13,1,25,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.5158,1,0,5,5,17,1,32,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,81,1.2317,1,0,6,6,30,1,81,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.383,1,0,7,7,25,1,54,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,49,1.5489,1,0,8,8,24,1,49,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.2496,1,0,9,9,11,1,21,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,72,1.4658,1,0,10,10,29,1,72,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,30,1.3492,1,0,11,11,16,1,30,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.4327,1,0,12,12,6,1,14,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,56,1.4333,1,0,13,13,26,1,56,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,63,1.4653,1,0,14,14,27,1,63,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.3667,1,0,15,15,12,1,24,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.4655,1,0,16,16,19,1,36,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.3167,1,0,17,17,2,1,8,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.3317,1,0,18,18,22,1,45,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,6,2.0501,1,0,19,19,1,1,6,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,27,1.4325,1,0,20,20,14,1,27,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.3657,1,0,21,21,8,1,16,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,40,1.6165,1,0,22,22,20,1,40,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,35,1.2826,1,0,23,23,18,1,35,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,42,1.3825,1,0,24,24,21,1,42,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,48,1.8664,1,0,25,25,23,1,48,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.2823,1,0,26,26,0,1,4,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.2997,1,0,27,27,7,1,15,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.2658,1,0,28,28,5,1,12,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,18,1.2161,1,0,29,29,9,1,18,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.2326,1,0,30,30,3,1,9,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,0,0,0,0,1,typing.xlsx,1,,,,,,,,,,,,,,
,,,,,9,1.2823,1,0,0,0,3,1,9,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.2154,1,0,1,1,17,1,32,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.1326,1,0,2,2,15,1,28,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.2328,1,0,3,3,0,1,4,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,30,1.4832,1,0,4,4,16,1,30,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.316,1,0,5,5,5,1,12,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.4825,1,0,6,6,12,1,24,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.333,1,0,7,7,4,1,10,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.266,1,0,8,8,8,1,16,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,35,1.4072,1,0,9,9,18,1,35,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,27,1.4586,1,0,10,10,14,1,27,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.6656,1,0,11,11,7,1,15,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,81,1.2154,1,0,12,12,30,1,81,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.4667,1,0,13,13,25,1,54,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.4991,1,0,14,14,10,1,20,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,48,1.5154,1,0,15,15,23,1,48,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.141,1,0,16,16,6,1,14,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,40,1.3742,1,0,17,17,20,1,40,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,56,1.3494,1,0,18,18,26,1,56,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.3331,1,0,19,19,22,1,45,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.2159,1,0,20,20,1,1,6,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,72,1.3157,1,0,21,21,29,1,72,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,63,1.3494,1,0,22,22,27,1,63,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,49,1.4495,1,0,23,23,24,1,49,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,42,1.3663,1,0,24,24,21,1,42,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.5829,1,0,25,25,19,1,36,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.316,1,0,26,26,2,1,8,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,18,1.5491,1,0,27,27,9,1,18,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.5331,1,0,28,28,11,1,21,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,64,1.3329,1,0,29,29,28,1,64,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.3657,1,0,30,30,13,1,25,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,0,1,1,1,1,typing.xlsx,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,space,22.8611,6,1.6875,1,0,0,0,0,1,2 × 3 =,6,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,40,1.9409,1,0,1,1,1,1,5 × 8 =,40,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,12,1.649,1,0,2,2,2,1,3 × 4 =,12,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,15,1.4995,1,0,3,3,3,1,5 × 3 =,15,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,8,1.4823,1,0,4,4,4,1,2 × 4 =,8,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,4,1.4663,1,0,5,5,5,1,2 × 2 =,4,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,20,1.7323,1,0,6,6,6,1,4 × 5 =,20,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,9,1.4494,1,0,7,7,7,1,3 × 3 =,9,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,10,1.4332,1,0,8,8,8,1,5 × 2 =,10,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,16,1.5494,1,0,9,9,9,1,4 × 4 =,16,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,24,1.799,1,0,10,10,10,1,8 × 3 =,24,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,30,1.6642,1,0,11,11,11,1,6 × 5 =,30,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,14,1.4328,1,0,12,12,12,1,7 × 2 =,14,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,27,2.2166,1,0,13,13,13,1,3 × 9 =,27,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,16,1.6564,1,0,14,14,14,1,2 × 8 =,16,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,24,2.1252,1,0,15,15,15,1,4 × 6 =,24,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,21,1.6824,1,0,16,16,16,1,7 × 3 =,21,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,27,1.6832,1,0,17,17,17,1,9 × 3 =,27,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,28,1.8754,1,0,18,18,18,1,4 × 7 =,28,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,18,1.6236,1,0,19,19,19,1,2 × 9 =,18,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,72,2.1986,1,0,20,20,20,1,9 × 8 =,72,,
,,,,,,,,,,,,,,712,2022-01-26_22h40.21.367,timed_fluency,2021.2.3,Win32,61.21449559,,,,,,,,,,42,2.3328,1,0,21,21,21,1,7 × 6 =,42,,
