windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1536,722]",space,16.5918,space,13.8413,28,22.9956,1,0,0,0,15,1,28,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,4,2.0018,1,0,1,1,0,1,4,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,15,2.0964,1,0,2,2,7,1,15,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,30,1.7326,1,0,3,3,16,1,30,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,48,2.3493,1,0,4,4,23,1,48,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,8,4.5822,1,0,5,5,2,1,8,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,64,2.0725,1,0,6,6,28,1,64,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.6658,1,0,7,7,3,1,9,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.683,1,0,8,8,13,1,25,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.6159,1,0,9,9,25,1,54,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,81,1.9824,1,0,10,10,30,1,81,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,18,1.9494,1,0,11,11,9,1,18,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.5992,1,0,12,12,22,1,45,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.7826,1,0,13,13,1,1,6,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,36,2.266,1,0,14,14,19,1,36,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,49,2.1659,1,0,15,15,24,1,49,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,63,1.7992,1,0,16,16,27,1,63,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.5998,1,0,17,17,6,1,14,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,40,1.9656,1,0,18,18,20,1,40,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,35,1.6327,1,0,19,19,18,1,35,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,72,1.7992,1,0,20,20,29,1,72,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.4496,1,0,21,21,12,1,24,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.4493,1,0,22,22,5,1,12,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.6327,1,0,23,23,4,1,10,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.6156,1,0,24,24,17,1,32,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.3488,1,0,25,25,11,1,21,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,27,1.6159,1,0,26,26,14,1,27,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.9991,1,0,27,27,10,1,20,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,42,1.6823,1,0,28,28,21,1,42,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,56,1.6157,1,0,29,29,26,1,56,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.9492,1,0,30,30,8,1,16,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,0,0,0,0,1,typing.xlsx,1,,,,,,,,,,,,,,
,,,,,42,2.0854,1,0,0,0,21,1,42,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.9154,1,0,1,1,19,1,36,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.5164,1,0,2,2,10,1,20,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
,,,,,27,1.6995,1,0,3,3,14,1,27,758,2022-01-18_13h36.50.008,timed_fluency,2021.2.3,Win32,60.16485169,,,,,,,,,,,,,,,,,,,,,
