windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1213,738]",space,23.311,space,13.274,9,3.207,1,0,0,0,3,1,9,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.731,1,0,1,1,5,1,12,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,1,1.214,0,0,2,2,8,1,16,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2.351,1,0,3,3,2,1,8,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.415,1,0,4,4,7,1,15,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,72,1.816,1,0,5,5,29,1,72,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.332,1,0,6,6,6,1,14,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,27,1.616,1,0,7,7,14,1,27,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,48,1.716,1,0,8,8,23,1,48,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.648,1,0,9,9,17,1,32,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,42,1.45,1,0,10,10,21,1,42,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.299,1,0,11,11,4,1,10,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,64,1.682,1,0,12,12,28,1,64,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.599,1,0,13,13,19,1,36,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.471,1,0,14,14,10,1,20,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,49,1.55,1,0,15,15,24,1,49,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.548,1,0,16,16,15,1,28,752,2022-01-18_17h59.03,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
