windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1536,722]",space,20.7872,space,20.2962,40,2.7828,1,0,0,0,20,1,40,8158,2022-02-22_20h32.36.360,timed_fluency,2021.2.3,Win32,60.82725061,,,,,,,,,,,,,,,,,,,,,
,,,,,28,2.3478,1,0,1,1,15,1,28,8158,2022-02-22_20h32.36.360,timed_fluency,2021.2.3,Win32,60.82725061,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.6839,1,0,2,2,0,1,4,8158,2022-02-22_20h32.36.360,timed_fluency,2021.2.3,Win32,60.82725061,,,,,,,,,,,,,,,,,,,,,
,,,,,64,2.6148,1,0,3,3,28,1,64,8158,2022-02-22_20h32.36.360,timed_fluency,2021.2.3,Win32,60.82725061,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.8338,1,0,4,4,3,1,9,8158,2022-02-22_20h32.36.360,timed_fluency,2021.2.3,Win32,60.82725061,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.3988,1,0,5,5,1,1,6,8158,2022-02-22_20h32.36.360,timed_fluency,2021.2.3,Win32,60.82725061,,,,,,,,,,,,,,,,,,,,,
,,,,,21,2.0815,1,0,6,6,11,1,21,8158,2022-02-22_20h32.36.360,timed_fluency,2021.2.3,Win32,60.82725061,,,,,,,,,,,,,,,,,,,,,
,,,,,72,2.3486,1,0,7,7,29,1,72,8158,2022-02-22_20h32.36.360,timed_fluency,2021.2.3,Win32,60.82725061,,,,,,,,,,,,,,,,,,,,,
,,,,,30,1.8839,1,0,8,8,16,1,30,8158,2022-02-22_20h32.36.360,timed_fluency,2021.2.3,Win32,60.82725061,,,,,,,,,,,,,,,,,,,,,
,,,,,42,1.5821,1,0,9,9,21,1,42,8158,2022-02-22_20h32.36.360,timed_fluency,2021.2.3,Win32,60.82725061,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.3823,1,0,10,10,17,1,32,8158,2022-02-22_20h32.36.360,timed_fluency,2021.2.3,Win32,60.82725061,,,,,,,,,,,,,,,,,,,,,
,,,,,49,1.5652,1,0,11,11,24,1,49,8158,2022-02-22_20h32.36.360,timed_fluency,2021.2.3,Win32,60.82725061,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.4488,1,0,12,12,7,1,15,8158,2022-02-22_20h32.36.360,timed_fluency,2021.2.3,Win32,60.82725061,,,,,,,,,,,,,,,,,,,,,
,,,,,27,1.582,1,0,13,13,14,1,27,8158,2022-02-22_20h32.36.360,timed_fluency,2021.2.3,Win32,60.82725061,,,,,,,,,,,,,,,,,,,,,
,,,,,63,1.9151,1,0,14,14,27,1,63,8158,2022-02-22_20h32.36.360,timed_fluency,2021.2.3,Win32,60.82725061,,,,,,,,,,,,,,,,,,,,,
