windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1536,722]",space,12.3223,space,11.239,40,14.5609,1,0,0,0,20,1,40,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
,,,,,42,2.9755,1,0,1,1,21,1,42,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
,,,,,12,2.3263,1,0,2,2,5,1,12,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
,,,,,72,2.0331,1,0,3,3,29,1,72,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
,,,,,14,7.4026,1,0,4,4,6,1,14,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
,,,,,177,39.2739,0,0,5,5,3,1,9,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
,,,,,181,4.3765,0,0,6,6,0,1,4,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
,,,,,25,3.1269,1,0,7,7,13,1,25,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
,,,,,227,17.6397,0,0,8,8,11,1,21,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
,,,,,272,8.6276,0,0,9,9,22,1,45,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
,,,,,278,6.7448,0,0,10,10,1,1,6,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
,,,,,327,13.9309,0,0,11,11,24,1,49,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
,,,,,355,8.4115,0,0,12,12,15,1,28,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
,,,,,411,4.3928,0,0,13,13,26,1,56,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
,,,,,431,5.7611,0,0,14,14,10,1,20,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
,,,,,30,3.3767,1,0,15,15,16,1,30,801,2022-01-16_13h19.41.666,timed_fluency,2021.2.3,Win32,60.38282712,,,,,,,,,,,,,,,,,,,,,
