windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1366,663]",space,9.25,space,5.665,10,6.909,1,0,0,0,4,1,10,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.712,1,0,1,1,13,1,25,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.226,1,0,2,2,0,1,4,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,72,3.422,1,0,3,3,29,1,72,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.387,1,0,4,4,11,1,21,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,64,3.17,1,0,5,5,28,1,64,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,63,4.295,1,0,6,6,27,1,63,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.605,1,0,7,7,15,1,28,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,16,2.836,1,0,8,8,8,1,16,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.208,1,0,9,9,5,1,12,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,45,2.359,1,0,10,10,22,1,45,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,30,1.364,1,0,11,11,16,1,30,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.132,1,0,12,12,10,1,20,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.404,1,0,13,13,2,1,8,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,15,2.102,1,0,14,14,7,1,15,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,18,1.413,1,0,15,15,9,1,18,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,56,3.57,1,0,16,16,26,1,56,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,81,1.846,1,0,17,17,30,1,81,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,40,1.765,0,0,18,18,24,1,49,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,40,2.967,1,0,19,19,20,1,40,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,36,4.063,1,0,20,20,19,1,36,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,24,2.513,1,0,21,21,12,1,24,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,35,2.103,1,0,22,22,18,1,35,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,54,2.318,1,0,23,23,25,1,54,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,42,2.283,1,0,24,24,21,1,42,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,48,2.631,1,0,25,25,23,1,48,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,6,2.233,1,0,26,26,1,1,6,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,27,5.557,1,0,27,27,14,1,27,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.806,1,0,28,28,17,1,32,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,14,2.039,1,0,29,29,6,1,14,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,9,3.183,1,0,30,30,3,1,9,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,0,0,0,0,1,typing.xlsx,1,,,,,,,,,,,,,,
,,,,,21,1.437,1,0,0,0,11,1,21,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.983,1,0,1,1,3,1,9,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,48,2.823,1,0,2,2,23,1,48,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.643,1,0,3,3,2,1,8,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,42,1.541,1,0,4,4,21,1,42,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.697,1,0,5,5,8,1,16,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.381,1,0,6,6,0,1,4,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,40,1.645,1,0,7,7,20,1,40,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,24,2.139,1,0,8,8,12,1,24,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.867,1,0,9,9,19,1,36,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.496,1,0,10,10,6,1,14,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,35,2.055,1,0,11,11,18,1,35,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,27,3.336,1,0,12,12,14,1,27,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.95,1,0,13,13,22,1,45,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,18,2.383,1,0,14,14,9,1,18,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.954,1,0,15,15,1,1,6,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,64,2.063,1,0,16,16,28,1,64,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.932,1,0,17,17,13,1,25,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.569,1,0,18,18,4,1,10,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.226,1,0,19,19,17,1,32,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,49,1.964,1,0,20,20,24,1,49,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,63,3.161,1,0,21,21,27,1,63,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,28,2.231,1,0,22,22,15,1,28,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.431,1,0,23,23,10,1,20,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.349,1,0,24,24,5,1,12,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,72,3.227,1,0,25,25,29,1,72,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.603,1,0,26,26,7,1,15,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,30,1.804,1,0,27,27,16,1,30,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,56,2.031,1,0,28,28,26,1,56,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,81,2.078,1,0,29,29,30,1,81,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,54,2.019,1,0,30,30,25,1,54,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,0,1,1,1,1,typing.xlsx,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,space,5.86,6,4.744,1,0,0,0,0,1,2 × 3 =,6,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,40,6.386,1,0,1,1,1,1,5 × 8 =,40,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,12,2.528,1,0,2,2,2,1,3 × 4 =,12,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,15,2.674,1,0,3,3,3,1,5 × 3 =,15,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,8,4.786,1,0,4,4,4,1,2 × 4 =,8,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,4,2.814,1,0,5,5,5,1,2 × 2 =,4,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,20,2.581,1,0,6,6,6,1,4 × 5 =,20,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,9,2.023,1,0,7,7,7,1,3 × 3 =,9,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,10,1.966,1,0,8,8,8,1,5 × 2 =,10,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,16,2.826,1,0,9,9,9,1,4 × 4 =,16,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,24,23.206,1,0,10,10,10,1,8 × 3 =,24,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,30,4.418,1,0,11,11,11,1,6 × 5 =,30,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,14,1.996,1,0,12,12,12,1,7 × 2 =,14,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,27,4.552,1,0,13,13,13,1,3 × 9 =,27,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,16,2.971,1,0,14,14,14,1,2 × 8 =,16,,
,,,,,,,,,,,,,,727,2022-01-23_13h35.45.207,timed_fluency,2021.2.3,Win32,29.81870229,,,,,,,,,,24,17.49,1,0,15,15,15,1,4 × 6 =,24,,
