windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1280,569]",space,1.9731,space,12.2131,21,3.1128,1,0,0,0,11,1,21,792,2022-01-26_12h37.17.466,timed_fluency,2021.2.3,Win32,60.04202942,,,,,,,,,,,,,,,,,,,,,
,,,,,40,1.7796,1,0,1,1,20,1,40,792,2022-01-26_12h37.17.466,timed_fluency,2021.2.3,Win32,60.04202942,,,,,,,,,,,,,,,,,,,,,
,,,,,81,1.7333,1,0,2,2,30,1,81,792,2022-01-26_12h37.17.466,timed_fluency,2021.2.3,Win32,60.04202942,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.5158,1,0,3,3,0,1,4,792,2022-01-26_12h37.17.466,timed_fluency,2021.2.3,Win32,60.04202942,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.6327,1,0,4,4,25,1,54,792,2022-01-26_12h37.17.466,timed_fluency,2021.2.3,Win32,60.04202942,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.9666,1,0,5,5,8,1,16,792,2022-01-26_12h37.17.466,timed_fluency,2021.2.3,Win32,60.04202942,,,,,,,,,,,,,,,,,,,,,
,,,,,30,3.4999,1,0,6,6,16,1,30,792,2022-01-26_12h37.17.466,timed_fluency,2021.2.3,Win32,60.04202942,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.8848,1,0,7,7,15,1,28,792,2022-01-26_12h37.17.466,timed_fluency,2021.2.3,Win32,60.04202942,,,,,,,,,,,,,,,,,,,,,
,,,,,63,2.4167,1,0,8,8,27,1,63,792,2022-01-26_12h37.17.466,timed_fluency,2021.2.3,Win32,60.04202942,,,,,,,,,,,,,,,,,,,,,
,,,,,18,2.1017,1,0,9,9,9,1,18,792,2022-01-26_12h37.17.466,timed_fluency,2021.2.3,Win32,60.04202942,,,,,,,,,,,,,,,,,,,,,
