windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1872,929]",space,9.7458,space,16.802,63,1.8838,1,0,0,0,27,1,63,740,2022-01-20_10h13.50.441,timed_fluency,2021.2.3,Win32,60.30271965,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.8084,1,0,1,1,1,1,6,740,2022-01-20_10h13.50.441,timed_fluency,2021.2.3,Win32,60.30271965,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.3946,1,0,2,2,15,1,28,740,2022-01-20_10h13.50.441,timed_fluency,2021.2.3,Win32,60.30271965,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.1967,1,0,3,3,12,1,24,740,2022-01-20_10h13.50.441,timed_fluency,2021.2.3,Win32,60.30271965,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.1714,1,0,4,4,4,1,10,740,2022-01-20_10h13.50.441,timed_fluency,2021.2.3,Win32,60.30271965,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.0705,1,0,5,5,11,1,21,740,2022-01-20_10h13.50.441,timed_fluency,2021.2.3,Win32,60.30271965,,,,,,,,,,,,,,,,,,,,,
,,,,,72,1.3115,1,0,6,6,29,1,72,740,2022-01-20_10h13.50.441,timed_fluency,2021.2.3,Win32,60.30271965,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.7759,1,0,7,7,19,1,36,740,2022-01-20_10h13.50.441,timed_fluency,2021.2.3,Win32,60.30271965,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.387,1,0,8,8,25,1,54,740,2022-01-20_10h13.50.441,timed_fluency,2021.2.3,Win32,60.30271965,,,,,,,,,,,,,,,,,,,,,
,,,,,35,3.048,1,0,9,9,18,1,35,740,2022-01-20_10h13.50.441,timed_fluency,2021.2.3,Win32,60.30271965,,,,,,,,,,,,,,,,,,,,,
