windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1366,592]",space,56.152,space,18.3699,14,7.6514,0,0,0,0,14,1,27,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2.7303,0,0,1,1,9,1,18,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,0,7.2422,0,0,2,2,1,1,6,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,15,3.0295,0,0,3,3,18,1,35,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2.8123,0,0,4,4,30,1,81,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,5,1.9811,0,0,5,5,7,1,15,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,16,3.0457,0,0,6,6,15,1,28,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,32,6.4444,0,0,7,7,23,1,48,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,10,4.6493,0,0,8,8,13,1,25,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,24,2.98,0,0,9,9,28,1,64,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,20,3.0087,0,0,10,10,25,1,54,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,2,2.3774,0,0,11,11,11,1,21,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,6,2.354,0,0,12,12,8,1,16,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.8312,0,0,13,13,6,1,14,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.9793,0,0,14,14,29,1,72,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,0,4.9113,0,0,15,15,3,1,9,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,0,2.1658,0,0,16,16,0,1,4,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,2,3.5953,0,0,17,17,5,1,12,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,0,3.333,0,0,18,18,4,1,10,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,8,6.6389,0,0,19,19,12,1,24,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,30,3.9634,0,0,20,20,26,1,56,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,8,3.5143,0,0,21,21,21,1,42,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,0,2.4157,0,0,22,22,16,1,30,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,8,4.1784,1,0,23,23,2,1,8,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,6,3.2142,0,0,24,24,17,1,32,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,20,2.6163,0,0,25,25,22,1,45,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,18,3.0609,0,0,26,26,19,1,36,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,0,1.5823,0,0,27,27,10,1,20,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,0,1.8302,0,0,28,28,20,1,40,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,18,2.5468,0,0,29,29,27,1,63,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,36,5.8265,0,0,30,30,24,1,49,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,0,0,0,0,1,typing.xlsx,1,,,,,,,,,,,,,,
,,,,,6,10.8002,0,0,0,0,8,1,16,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.9998,0,0,1,1,13,1,25,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,5,1.8453,0,0,2,2,7,1,15,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,15,2.1306,0,0,3,3,18,1,35,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,18,3.013,0,0,4,4,19,1,36,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,9,4.977,1,0,5,5,3,1,9,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,0,1.5837,0,0,6,6,20,1,40,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2.3635,0,0,7,7,21,1,42,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2.7647,0,0,8,8,9,1,18,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,20,2.3304,0,0,9,9,25,1,54,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,0,4.7626,0,0,10,10,0,1,4,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,0,3.5787,0,0,11,11,16,1,30,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2.6319,0,0,12,12,30,1,81,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,14,2.6479,0,0,13,13,14,1,27,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,8,2.0151,0,0,14,14,12,1,24,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,20,2.1467,0,0,15,15,22,1,45,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,2,1.3809,0,0,16,16,5,1,12,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,24,6.4098,0,0,17,17,28,1,64,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,6,4.7789,0,0,18,18,17,1,32,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,18,2.4313,0,0,19,19,27,1,63,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,0,1.9641,0,0,20,20,10,1,20,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,4,2.2304,0,0,21,21,6,1,14,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,0,1.5144,0,0,22,22,4,1,10,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,2,1.7311,0,0,23,23,11,1,21,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,6,2.9134,1,0,24,24,1,1,6,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,30,2.3089,0,0,25,25,26,1,56,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.9797,0,0,26,26,15,1,28,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,14,7.1411,0,0,27,27,29,1,72,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,32,3.1128,0,0,28,28,23,1,48,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,36,8.545,0,0,29,29,24,1,49,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.7822,1,0,30,30,2,1,8,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,0,1,1,1,1,typing.xlsx,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,space,15.7181,6,5.139,1,0,0,0,0,1,2 × 3 =,6,,
,,,,,,,,,,,,,,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,40,2.8247,1,0,1,1,1,1,5 × 8 =,40,,
,,,,,,,,,,,,,,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,12,1.8793,1,0,2,2,2,1,3 × 4 =,12,,
,,,,,,,,,,,,,,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,15,1.8846,1,0,3,3,3,1,5 × 3 =,15,,
,,,,,,,,,,,,,,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,8,1.9973,1,0,4,4,4,1,2 × 4 =,8,,
,,,,,,,,,,,,,,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,4,1.865,1,0,5,5,5,1,2 × 2 =,4,,
,,,,,,,,,,,,,,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,20,1.9849,1,0,6,6,6,1,4 × 5 =,20,,
,,,,,,,,,,,,,,667,2022-05-27_24h08.17.206,timed_fluency,2021.2.3,Win32,60.0132029,,,,,,,,,,9,1.4916,1,0,7,7,7,1,3 × 3 =,9,,
