windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1536,722]",space,16.2984,space,14.3257,40,5.4031,1,0,0,0,20,1,40,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.8876,1,0,1,1,11,1,21,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,36,2.5987,1,0,2,2,19,1,36,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.8821,1,0,3,3,0,1,4,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,56,2.0487,1,0,4,4,26,1,56,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,15,2.0819,1,0,5,5,7,1,15,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.7992,1,0,6,6,12,1,24,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.9655,1,0,7,7,8,1,16,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.6994,1,0,8,8,1,1,6,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,20,2.0649,1,0,9,9,10,1,20,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.9489,1,0,10,10,2,1,8,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,72,2.9315,1,0,11,11,29,1,72,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,45,3.4324,1,0,12,12,22,1,45,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,49,1.8553,1,0,13,13,24,1,49,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,35,1.7494,1,0,14,14,18,1,35,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,18,1.9324,1,0,15,15,9,1,18,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,28,2.7817,1,0,16,16,15,1,28,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.9157,1,0,17,17,6,1,14,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.7484,1,0,18,18,25,1,54,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,48,1.816,1,0,19,19,23,1,48,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.9157,1,0,20,20,17,1,32,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.6158,1,0,21,21,4,1,10,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.7656,1,0,22,22,3,1,9,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,64,2.0818,1,0,23,23,28,1,64,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,27,1.7991,1,0,24,24,14,1,27,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,30,2.1327,1,0,25,25,16,1,30,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,63,2.2637,1,0,26,26,27,1,63,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
,,,,,81,2.1551,1,0,27,27,30,1,81,770,2022-01-18_21h32.44.394,timed_fluency,2021.2.3,Win32,59.24872615,,,,,,,,,,,,,,,,,,,,,
