windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1366,663]",space,7.6266,space,8.035,14,4.4061,1,0,0,0,6,1,14,675,2022-04-09_10h54.38.457,timed_fluency,2021.2.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.954,1,0,1,1,22,1,45,675,2022-04-09_10h54.38.457,timed_fluency,2021.2.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.664,1,0,2,2,8,1,16,675,2022-04-09_10h54.38.457,timed_fluency,2021.2.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,
,,,,,48,1.8143,1,0,3,3,23,1,48,675,2022-04-09_10h54.38.457,timed_fluency,2021.2.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.5311,1,0,4,4,11,1,21,675,2022-04-09_10h54.38.457,timed_fluency,2021.2.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.5816,1,0,5,5,17,1,32,675,2022-04-09_10h54.38.457,timed_fluency,2021.2.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.8293,1,0,6,6,1,1,6,675,2022-04-09_10h54.38.457,timed_fluency,2021.2.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.298,1,0,7,7,2,1,8,675,2022-04-09_10h54.38.457,timed_fluency,2021.2.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.6811,1,0,8,8,15,1,28,675,2022-04-09_10h54.38.457,timed_fluency,2021.2.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,
,,,,,63,1.9475,1,0,9,9,27,1,63,675,2022-04-09_10h54.38.457,timed_fluency,2021.2.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,
