windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1536,722]",space,2.2578,space,0.6733,27,3.3836,1,0,0,0,14,1,27,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.5654,1,0,1,1,11,1,21,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,36,2.8159,1,0,2,2,19,1,36,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,63,1.9574,1,0,3,3,27,1,63,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.4169,1,0,4,4,3,1,9,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,30,1.7988,1,0,5,5,16,1,30,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,35,1.8324,1,0,6,6,18,1,35,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,56,1.8331,1,0,7,7,26,1,56,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.6328,1,0,8,8,25,1,54,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.8996,1,0,9,9,7,1,15,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,10,2.3325,1,0,10,10,4,1,10,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.5665,1,0,11,11,10,1,20,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.466,1,0,12,12,17,1,32,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,28,2.0661,1,0,13,13,15,1,28,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.6161,1,0,14,14,12,1,24,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.45,1,0,15,15,2,1,8,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.4995,1,0,16,16,1,1,6,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,48,2.0163,1,0,17,17,23,1,48,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.3157,1,0,18,18,5,1,12,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.7162,1,0,19,19,8,1,16,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.3834,1,0,20,20,6,1,14,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,18,1.7154,1,0,21,21,9,1,18,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,42,1.7162,1,0,22,22,21,1,42,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,49,3.0164,1,0,23,23,24,1,49,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,81,1.7827,1,0,24,24,30,1,81,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.2995,1,0,25,25,0,1,4,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.6163,1,0,26,26,22,1,45,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.5158,1,0,27,27,13,1,25,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,64,2.0996,1,0,28,28,28,1,64,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,72,1.766,1,0,29,29,29,1,72,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,40,3.0496,1,0,30,30,20,1,40,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,0,0,0,0,1,typing.xlsx,1,,,,,,,,,,,,,,
,,,,,9,1.6905,1,0,0,0,3,1,9,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.3833,1,0,1,1,13,1,25,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,56,1.3996,1,0,2,2,26,1,56,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,64,1.6992,1,0,3,3,28,1,64,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,30,2.5494,1,0,4,4,16,1,30,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,40,1.8086,1,0,5,5,20,1,40,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.3162,1,0,6,6,2,1,8,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,72,2.3503,1,0,7,7,29,1,72,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.6297,1,0,8,8,11,1,21,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.8661,1,0,9,9,8,1,16,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.3978,1,0,10,10,17,1,32,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,27,1.4638,1,0,11,11,14,1,27,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.3984,1,0,12,12,6,1,14,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.3817,1,0,13,13,1,1,6,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.6644,1,0,14,14,19,1,36,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,35,1.5147,1,0,15,15,18,1,35,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,18,1.6154,1,0,16,16,9,1,18,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.1658,1,0,17,17,0,1,4,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.6482,1,0,18,18,4,1,10,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,48,1.9816,1,0,19,19,23,1,48,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,42,1.6311,1,0,20,20,21,1,42,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,49,2.7155,1,0,21,21,24,1,49,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,81,1.7908,1,0,22,22,30,1,81,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,63,1.8982,1,0,23,23,27,1,63,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.7654,1,0,24,24,25,1,54,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.6319,1,0,25,25,10,1,20,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.5976,1,0,26,26,7,1,15,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.6484,1,0,27,27,22,1,45,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.6472,1,0,28,28,15,1,28,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.2976,1,0,29,29,5,1,12,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.4648,1,0,30,30,12,1,24,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,0,1,1,1,1,typing.xlsx,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,space,1.7334,6,2.2294,1,0,0,0,0,1,2 × 3 =,6,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,40,4.5356,1,0,1,1,1,1,5 × 8 =,40,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,12,2.7259,1,0,2,2,2,1,3 × 4 =,12,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,15,1.6925,1,0,3,3,3,1,5 × 3 =,15,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,8,1.8493,1,0,4,4,4,1,2 × 4 =,8,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,4,1.4837,1,0,5,5,5,1,2 × 2 =,4,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,20,2.1821,1,0,6,6,6,1,4 × 5 =,20,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,9,1.9159,1,0,7,7,7,1,3 × 3 =,9,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,10,1.6662,1,0,8,8,8,1,5 × 2 =,10,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,16,3.2828,1,0,9,9,9,1,4 × 4 =,16,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,24,3.6273,1,0,10,10,10,1,8 × 3 =,24,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,25,2.3095,0,0,11,11,11,1,6 × 5 =,30,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,14,1.7145,1,0,12,12,12,1,7 × 2 =,14,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,27,2.916,1,0,13,13,13,1,3 × 9 =,27,,
,,,,,,,,,,,,,,810,2022-01-15_12h56.47.998,timed_fluency,2021.2.3,Win32,61.93868071,,,,,,,,,,16,1.7998,1,0,14,14,14,1,2 × 8 =,16,,
