windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1280,609]",space,11.4457,space,18.5685,35,3.4556,1,0,0,0,18,1,35,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,28,2.2313,1,0,1,1,15,1,28,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,63,2.281,1,0,2,2,27,1,63,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,25,2.2212,1,0,3,3,13,1,25,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,4,2.4261,1,0,4,4,0,1,4,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,54,2.0476,1,0,5,5,25,1,54,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,24,2.197,1,0,6,6,12,1,24,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.6707,1,0,7,7,1,1,6,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,49,2.0093,1,0,8,8,24,1,49,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,72,1.8639,1,0,9,9,29,1,72,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.6645,1,0,10,10,8,1,16,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.4394,1,0,11,11,3,1,9,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.415,1,0,12,12,22,1,45,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.4424,1,0,13,13,5,1,12,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.3819,1,0,14,14,17,1,32,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.5643,1,0,15,15,4,1,10,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.6652,1,0,16,16,7,1,15,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,64,1.8143,1,0,17,17,28,1,64,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,40,1.7211,1,0,18,18,20,1,40,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.7925,1,0,19,19,11,1,21,775,2022-01-18_14h11.51.740,timed_fluency,2021.2.3,Win32,59.99520038,,,,,,,,,,,,,,,,,,,,,
