windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1280,648]",space,17.8913,space,14.7201,10,2.1438,1,0,0,0,4,1,10,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.2821,1,0,1,1,3,1,9,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.6142,1,0,2,2,17,1,32,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.2311,1,0,3,3,2,1,8,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.2827,1,0,4,4,7,1,15,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,72,1.8823,1,0,5,5,29,1,72,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.6988,1,0,6,6,19,1,36,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,40,1.8323,1,0,7,7,20,1,40,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.7155,1,0,8,8,11,1,21,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.6157,1,0,9,9,5,1,12,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.6162,1,0,10,10,0,1,4,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,49,1.7824,1,0,11,11,24,1,49,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.5658,1,0,12,12,1,1,6,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,56,1.5651,1,0,13,13,26,1,56,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,63,1.6494,1,0,14,14,27,1,63,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,30,1.4992,1,0,15,15,16,1,30,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,42,1.5156,1,0,16,16,21,1,42,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,18,1.5329,1,0,17,17,9,1,18,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.5492,1,0,18,18,8,1,16,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,81,1.2826,1,0,19,19,30,1,81,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.2828,1,0,20,20,10,1,20,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.1827,1,0,21,21,6,1,14,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.3496,1,0,22,22,12,1,24,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,35,1.3324,1,0,23,23,18,1,35,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,64,1.7328,1,0,24,24,28,1,64,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.3996,1,0,25,25,15,1,28,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.2991,1,0,26,26,25,1,54,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,27,1.3328,1,0,27,27,14,1,27,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.2322,1,0,28,28,22,1,45,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.2666,1,0,29,29,13,1,25,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,48,1.5161,1,0,30,30,23,1,48,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,0,0,0,0,1,typing.xlsx,1,,,,,,,,,,,,,,
,,,,,30,1.55,1,0,0,0,16,1,30,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.149,1,0,1,1,13,1,25,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.233,1,0,2,2,3,1,9,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.5156,1,0,3,3,15,1,28,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.9825,1,0,4,4,19,1,36,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.1325,1,0,5,5,4,1,10,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,40,1.3993,1,0,6,6,20,1,40,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,63,1.7662,1,0,7,7,27,1,63,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,35,1.2822,1,0,8,8,18,1,35,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.3162,1,0,9,9,8,1,16,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.416,1,0,10,10,1,1,6,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,64,1.6826,1,0,11,11,28,1,64,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,42,1.466,1,0,12,12,21,1,42,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
,,,,,27,2.416,1,0,13,13,14,1,27,738,2022-01-22_13h19.52.271,timed_fluency,2021.2.3,Win32,59.57700328,,,,,,,,,,,,,,,,,,,,,
