windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1440,713]",space,12.409,space,11.979,8,1.657,1,0,0,0,2,1,8,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.348,1,0,1,1,8,1,16,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.232,1,0,2,2,4,1,10,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,64,1.332,1,0,3,3,28,1,64,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,63,1.483,1,0,4,4,27,1,63,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.566,1,0,5,5,17,1,32,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.25,1,0,6,6,19,1,36,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.249,1,0,7,7,15,1,28,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.084,1,0,8,8,1,1,6,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.366,1,0,9,9,7,1,15,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,4,0.983,1,0,10,10,0,1,4,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.132,1,0,11,11,22,1,45,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.1,1,0,12,12,25,1,54,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,40,2.598,1,0,13,13,20,1,40,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,42,1.15,1,0,14,14,21,1,42,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,49,1.249,1,0,15,15,24,1,49,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.283,1,0,16,16,6,1,14,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,9,0.85,1,0,17,17,3,1,9,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.283,0,0,18,18,30,1,81,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,35,1.734,1,0,19,19,18,1,35,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,48,1.532,1,0,20,20,23,1,48,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,72,1.483,1,0,21,21,29,1,72,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.184,1,0,22,22,11,1,21,784,2022-01-22_12h31.43,timed_fluency,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,
