windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1440,716]",space,5.512,space,11.753,12,3.467,1,0,0,0,5,1,12,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.63,1,0,1,1,6,1,14,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,40,1.914,1,0,2,2,20,1,40,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,49,1.732,1,0,3,3,24,1,49,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,18,1.581,1,0,4,4,9,1,18,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,81,1.698,1,0,5,5,30,1,81,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.931,1,0,6,6,15,1,28,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,36,2.032,1,0,7,7,19,1,36,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,64,1.865,1,0,8,8,28,1,64,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.714,1,0,9,9,25,1,54,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,63,1.816,1,0,10,10,27,1,63,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.699,1,0,11,11,13,1,25,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,56,1.832,1,0,12,12,26,1,56,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.932,1,0,13,13,2,1,8,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,48,1.899,1,0,14,14,23,1,48,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.515,1,0,15,15,10,1,20,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,35,1.714,1,0,16,16,18,1,35,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,27,1.832,1,0,17,17,14,1,27,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.531,1,0,18,18,7,1,15,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,30,2.065,1,0,19,19,16,1,30,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,72,1.698,1,0,20,20,29,1,72,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.415,1,0,21,21,4,1,10,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.564,1,0,22,22,1,1,6,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.449,1,0,23,23,17,1,32,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.449,1,0,24,24,22,1,45,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.715,1,0,25,25,8,1,16,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.432,1,0,26,26,12,1,24,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.481,0,0,27,27,21,1,42,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,9,2.532,1,0,28,28,3,1,9,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.499,1,0,29,29,0,1,4,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.398,1,0,30,30,11,1,21,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,0,0,0,0,1,typing.xlsx,1,,,,,,,,,,,,,,
,,,,,72,1.988,1,0,0,0,29,1,72,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.749,1,0,1,1,19,1,36,796,2022-01-15_22h43.54.295,timed_fluency,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,
