windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1536,754]",space,1.1141,space,0.563,63,2.1268,1,0,0,0,27,1,63,651,2022-06-20_13h02.44.197,timed_fluency,2021.2.3,Win32,60.13952369,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.7979,1,0,1,1,3,1,9,651,2022-06-20_13h02.44.197,timed_fluency,2021.2.3,Win32,60.13952369,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.5824,1,0,2,2,1,1,6,651,2022-06-20_13h02.44.197,timed_fluency,2021.2.3,Win32,60.13952369,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.7972,1,0,3,3,12,1,24,651,2022-06-20_13h02.44.197,timed_fluency,2021.2.3,Win32,60.13952369,,,,,,,,,,,,,,,,,,,,,
,,,,,4,2.0656,1,0,4,4,0,1,4,651,2022-06-20_13h02.44.197,timed_fluency,2021.2.3,Win32,60.13952369,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.5659,1,0,5,5,6,1,14,651,2022-06-20_13h02.44.197,timed_fluency,2021.2.3,Win32,60.13952369,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.6318,1,0,6,6,17,1,32,651,2022-06-20_13h02.44.197,timed_fluency,2021.2.3,Win32,60.13952369,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.5991,1,0,7,7,4,1,10,651,2022-06-20_13h02.44.197,timed_fluency,2021.2.3,Win32,60.13952369,,,,,,,,,,,,,,,,,,,,,
,,,,,40,1.549,1,0,8,8,20,1,40,651,2022-06-20_13h02.44.197,timed_fluency,2021.2.3,Win32,60.13952369,,,,,,,,,,,,,,,,,,,,,
,,,,,18,1.316,1,0,9,9,9,1,18,651,2022-06-20_13h02.44.197,timed_fluency,2021.2.3,Win32,60.13952369,,,,,,,,,,,,,,,,,,,,,
