windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1920,961]",space,26.9431,space,19.7706,28,3.4146,1,0,0,0,15,1,28,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,40,2.5609,1,0,1,1,20,1,40,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,21,2.6589,1,0,2,2,11,1,21,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.6316,1,0,3,3,6,1,14,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.785,1,0,4,4,12,1,24,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.8341,1,0,5,5,19,1,36,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,49,1.8112,1,0,6,6,24,1,49,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,81,1.7942,1,0,7,7,30,1,81,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.6813,1,0,8,8,0,1,4,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.8019,1,0,9,9,10,1,20,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,35,2.4656,1,0,10,10,18,1,35,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,56,2.0806,1,0,11,11,26,1,56,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.7113,1,0,12,12,3,1,9,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.7947,1,0,13,13,5,1,12,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.9606,1,0,14,14,8,1,16,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,32,2.4998,1,0,15,15,17,1,32,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,45,2.0068,1,0,16,16,22,1,45,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.8109,1,0,17,17,2,1,8,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,48,2.2273,1,0,18,18,23,1,48,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,64,2.2765,1,0,19,19,28,1,64,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,54,2.6589,1,0,20,20,25,1,54,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,18,2.1828,1,0,21,21,9,1,18,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.7721,1,0,22,22,1,1,6,2223,2022-01-19_12h12.33.953,timed_fluency,2021.2.3,Win32,60.12144532,,,,,,,,,,,,,,,,,,,,,
