windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1920,969]",space,33.0688,space,13.8872,36,4.7065,1,0,0,0,19,1,36,748,2022-01-20_23h39.08.979,timed_fluency,2021.2.3,Win32,143.6575205,,,,,,,,,,,,,,,,,,,,,
,,,,,18,2.0753,1,0,1,1,9,1,18,748,2022-01-20_23h39.08.979,timed_fluency,2021.2.3,Win32,143.6575205,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.5273,1,0,2,2,22,1,45,748,2022-01-20_23h39.08.979,timed_fluency,2021.2.3,Win32,143.6575205,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.798,1,0,3,3,13,1,25,748,2022-01-20_23h39.08.979,timed_fluency,2021.2.3,Win32,143.6575205,,,,,,,,,,,,,,,,,,,,,
,,,,,48,2.1451,1,0,4,4,23,1,48,748,2022-01-20_23h39.08.979,timed_fluency,2021.2.3,Win32,143.6575205,,,,,,,,,,,,,,,,,,,,,
,,,,,20,3.0061,1,0,5,5,10,1,20,748,2022-01-20_23h39.08.979,timed_fluency,2021.2.3,Win32,143.6575205,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.2779,1,0,6,6,4,1,10,748,2022-01-20_23h39.08.979,timed_fluency,2021.2.3,Win32,143.6575205,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.3954,1,0,7,7,6,1,14,748,2022-01-20_23h39.08.979,timed_fluency,2021.2.3,Win32,143.6575205,,,,,,,,,,,,,,,,,,,,,
,,,,,27,1.6039,1,0,8,8,14,1,27,748,2022-01-20_23h39.08.979,timed_fluency,2021.2.3,Win32,143.6575205,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.2423,1,0,9,9,5,1,12,748,2022-01-20_23h39.08.979,timed_fluency,2021.2.3,Win32,143.6575205,,,,,,,,,,,,,,,,,,,,,
,,,,,81,1.7425,1,0,10,10,30,1,81,748,2022-01-20_23h39.08.979,timed_fluency,2021.2.3,Win32,143.6575205,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.055,1,0,11,11,11,1,21,748,2022-01-20_23h39.08.979,timed_fluency,2021.2.3,Win32,143.6575205,,,,,,,,,,,,,,,,,,,,,
,,,,,56,3.0618,1,0,12,12,26,1,56,748,2022-01-20_23h39.08.979,timed_fluency,2021.2.3,Win32,143.6575205,,,,,,,,,,,,,,,,,,,,,
