windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1366,625]",space,11.8563,space,12.9618,18,3.0369,1,0,0,0,9,1,18,830,2022-01-12_08h26.00.699,timed_fluency,2021.2.3,Win32,61.33840397,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.4347,1,0,1,1,6,1,14,830,2022-01-12_08h26.00.699,timed_fluency,2021.2.3,Win32,61.33840397,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.4646,1,0,2,2,17,1,32,830,2022-01-12_08h26.00.699,timed_fluency,2021.2.3,Win32,61.33840397,,,,,,,,,,,,,,,,,,,,,
,,,,,63,1.9164,1,0,3,3,27,1,63,830,2022-01-12_08h26.00.699,timed_fluency,2021.2.3,Win32,61.33840397,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.2615,1,0,4,4,12,1,24,830,2022-01-12_08h26.00.699,timed_fluency,2021.2.3,Win32,61.33840397,,,,,,,,,,,,,,,,,,,,,
,,,,,35,1.3963,1,0,5,5,18,1,35,830,2022-01-12_08h26.00.699,timed_fluency,2021.2.3,Win32,61.33840397,,,,,,,,,,,,,,,,,,,,,
,,,,,30,1.5137,1,0,6,6,16,1,30,830,2022-01-12_08h26.00.699,timed_fluency,2021.2.3,Win32,61.33840397,,,,,,,,,,,,,,,,,,,,,
,,,,,56,1.4812,1,0,7,7,26,1,56,830,2022-01-12_08h26.00.699,timed_fluency,2021.2.3,Win32,61.33840397,,,,,,,,,,,,,,,,,,,,,
,,,,,64,1.6141,1,0,8,8,28,1,64,830,2022-01-12_08h26.00.699,timed_fluency,2021.2.3,Win32,61.33840397,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.4994,1,0,9,9,19,1,36,830,2022-01-12_08h26.00.699,timed_fluency,2021.2.3,Win32,61.33840397,,,,,,,,,,,,,,,,,,,,,
