windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1536,754]",space,1492.713,space,15.4833,64,3.1085,1,0,0,0,28,1,64,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,72,2.6154,1,0,1,1,29,1,72,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.8827,1,0,2,2,25,1,54,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.8491,1,0,3,3,8,1,16,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,18,1.5658,1,0,4,4,9,1,18,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.4664,1,0,5,5,11,1,21,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,63,2.5824,1,0,6,6,27,1,63,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,81,2.257,1,0,7,7,30,1,81,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,49,1.9165,1,0,8,8,24,1,49,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,35,1.9824,1,0,9,9,18,1,35,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,30,1.6827,1,0,10,10,16,1,30,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.7496,1,0,11,11,12,1,24,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.6659,1,0,12,12,15,1,28,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,42,1.6661,1,0,13,13,21,1,42,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.7494,1,0,14,14,1,1,6,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,36,3.1824,1,0,15,15,19,1,36,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.4661,1,0,16,16,22,1,45,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.6995,1,0,17,17,13,1,25,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,48,2.7491,1,0,18,18,23,1,48,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,40,2.3163,1,0,19,19,20,1,40,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.5079,1,0,20,20,6,1,14,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.4327,1,0,21,21,7,1,15,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.4163,1,0,22,22,3,1,9,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,32,1.9661,1,0,23,23,17,1,32,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.6489,1,0,24,24,4,1,10,694,2022-01-31_14h34.26.512,timed_fluency,2021.2.3,Win32,59.51318217,,,,,,,,,,,,,,,,,,,,,
