windowSize,welcomeResp.keys,welcomeResp.rt,typingInstr_resp.keys,typingInstr_resp.rt,TypedAnswer1,typingRT1,typingCorr,roundNo.thisRepN,roundNo.thisTrialN,roundNo.thisN,roundNo.thisIndex,roundNo.ran,typedStimulus,participant,date,expName,psychopyVersion,OS,frameRate,typingTrials.thisRepN,typingTrials.thisTrialN,typingTrials.thisN,typingTrials.thisIndex,typingTrials.ran,typingStimulusFile,roundNo,trialIstr_resp.keys,trialIstr_resp.rt,TypT_answer,typingRT,multiplyCorr,trials_presentation.thisRepN,trials_presentation.thisTrialN,trials_presentation.thisN,trials_presentation.thisIndex,trials_presentation.ran,problem,answers,exitkey_resp.keys,exitkey_resp.rt
"[1536,754]",space,21.94,space,19.451,35,3.3836,1,0,0,0,18,1,35,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,30,1.981,1,0,1,1,16,1,30,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,72,2.1981,1,0,2,2,29,1,72,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,56,1.4487,1,0,3,3,26,1,56,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,10,1.515,1,0,4,4,4,1,10,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,4,1.3321,1,0,5,5,0,1,4,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,42,1.4981,1,0,6,6,21,1,42,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,48,1.6153,1,0,7,7,23,1,48,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,45,1.5987,1,0,8,8,22,1,45,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,6,1.3155,1,0,9,9,1,1,6,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,63,1.6152,1,0,10,10,27,1,63,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,8,1.715,1,0,11,11,2,1,8,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,28,1.7485,1,0,12,12,15,1,28,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,9,1.4321,1,0,13,13,3,1,9,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,20,1.5653,1,0,14,14,10,1,20,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,54,1.3155,1,0,15,15,25,1,54,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,36,1.6154,1,0,16,16,19,1,36,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,16,1.3323,1,0,17,17,8,1,16,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,18,1.6153,1,0,18,18,9,1,18,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,81,2.1318,1,0,19,19,30,1,81,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,12,1.2819,1,0,20,20,5,1,12,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,27,1.632,1,0,21,21,14,1,27,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,32,2.1817,1,0,22,22,17,1,32,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,64,2.0999,1,0,23,23,28,1,64,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,24,1.6153,1,0,24,24,12,1,24,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,21,1.6987,1,0,25,25,11,1,21,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,49,2.0983,1,0,26,26,24,1,49,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,25,1.3325,1,0,27,27,13,1,25,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,14,1.3983,1,0,28,28,6,1,14,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,40,1.732,1,0,29,29,20,1,40,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,15,1.5321,1,0,30,30,7,1,15,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,0,0,0,0,1,typing.xlsx,1,,,,,,,,,,,,,,
,,,,,4,1.3884,1,0,0,0,0,1,4,706,2022-01-28_14h23.15.682,timed_fluency,2021.2.3,Win32,59.76214666,,,,,,,,,,,,,,,,,,,,,
